,Unnamed: 0.1,Unnamed: 0,text,label,category,PET,euph_status,sentence,orig_text
710,710,710,"Now they want to go to war with Iran to further their own vanity, in a failed attempt to control and @ @ @ @ @ @ @ @ @ @ French to Vietnam the Gold Mines, back in the old days they found some oil off the coast of Vietnam, and the U.S. didn't know how to explore for oil in the old days, and they thought the tropical rain forests, underneath was a pool of oil, and they wanted to [PET_BOUNDARY]exterminate[PET_BOUNDARY] all the natives, by profiting of the sale and manufacture of weapons to pull the U.S. economy out of a recession. Back in the Old days The Director of the CIA and Assistant Director of the CIA, a CIA field agent, 2 Dallas Police Officers, and their loaned uniforms to 2 Marine Snipers on the Bridge, weapons provided by Jimmy Hoffa (The CIA had Jimmy Hoffa killed, by shooting him in the head, putting him in a car, and have the vehicle destoyed by a car crusher ), plus lodging at his Dallas night club, and one Marine hiding in the Bushes, arranged to Kill John F. Kennedy, Lyndon B. Johnson promised to keep the war going ...",1,politics,exterminate,sometimes_euph,didn't know how to explore for oil in the old days and they thought the tropical rain forests underneath was a pool of oil and they wanted to exterminate all the natives by profiting of the sale and manufacture of weapons to pull the U,
3050,3050,3050,"the path from figg to modern boxing is an easy one to follow. following his retirement in , (he would [PET_BOUNDARY]pass away[PET_BOUNDARY] only four years later, at the age of ); james figg passed the championship of england to his student, george taylor. taylor would in turn, lose the title to the legendary jack boughton.",1,,pass away,sometimes_euph,,"The path from Figg to modern boxing is an easy one to follow . Following his retirement in 1730 , ( he would pass away only four years later , at the age of 38 ) ; James Figg passed the Championship of England to his student , George Taylor . Taylor would in turn , lose the title to the legendary Jack Boughton ."
1299,1299,1299,"- John 3:16-18-For God so should not [PET_BOUNDARY]perish[PET_BOUNDARY], but have everlasting life. For God sent not his Son into the world to condemn the world; but @ @ @ @ @ @ @ @ @ @ that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not in name of the only begotten Son of God. ",1,death,perish,sometimes_euph,- John 316-18-For God so should not perish but have everlasting life,
2544,2544,2544,"My 24 year male cousin died last year from problems arising from anal sex. I know people truly feel theyre born gay but our bodies were not designed by God to be used in that way, do some research. We're in a free country and people can do what they choose within the scope of the law but [PET_BOUNDARY]same sex[PET_BOUNDARY] marriage and gay sex has nothing to do with God.",1,,same sex,sometimes_euph,,"My 24 year male cousin died last year from problems arising from anal sex . I know people truly feel theyre born gay but our bodies were not designed by God to be used in that way , do some research . We 're in a free country and people can do what they choose within the scope of the law but same sex marriage and gay sex has nothing to do with God ."
2001,2001,2001,"Tammy: That's just so gross. Why would anyone want to have that? Me: Maybe his wife likes it. Tammy: (shaking her head) That wouldn't do anything [PET_BOUNDARY]down there[PET_BOUNDARY]. Me: How do you know? Have? Tammy: Ewwww, no. Me: So you don't know. Maybe I need to grow mine out like that.",1,,down there,sometimes_euph,,"Tammy : That 's just so gross . Why would anyone want to have that ? Me : Maybe his wife likes it . Tammy : ( shaking her head ) That would n't do anything down there . Me : How do you know ? Have ? Tammy : Ewwww , no . Me : So you do n't know . Maybe I need to grow mine out like that ."
2824,2824,2824,"rachel holds her t-shirt over her bare top half and takes a deep breath, staring at her ceiling and laughing a little to herself because she just rounded [PET_BOUNDARY]second base[PET_BOUNDARY] with quinn fabray and her sophomore year is going even better than her freshman year.",1,,second base,sometimes_euph,,"Rachel holds her t-shirt over her bare top half and takes a deep breath , staring at her ceiling and laughing a little to herself because she just rounded second base with Quinn Fabray and her sophomore year is going even better than her freshman year ."
223,223,223,"When flight is not a realistic option, the victim of an assault, nevertheless, is not exonerated from responsibility after the fact for [PET_BOUNDARY]collateral damage[PET_BOUNDARY] he might inflict in violent reflex to a threat of bodily harm. The victim defending himself must always take responsibility for any collateral damage he inflicts. ",1,death,collateral damage,sometimes_euph,When flight is not a realistic option the victim of an assault nevertheless is not exonerated from responsibility after the fact for collateral damage he might inflict in violent reflex to a threat of bodily harm,
2499,2499,2499,You know it's very difficult to argue with someone who doesn't understand that Israel undergoes a [PET_BOUNDARY]regime change[PET_BOUNDARY] quite often. That offer is Rabin still alive? No he was assassinated. Netanyahu will not make a similar offer because Netanyahu is a Jewish extremist.,1,,regime change,sometimes_euph,,You know it 's very difficult to argue with someone who does n't understand that Israel undergoes a regime change quite often . That offer is Rabin still alive ? No he was assassinated . Netanyahu will not make a similar offer because Netanyahu is a Jewish extremist .
245,245,245,"On the other @ @ @ @ @ @ @ @ @ @ Palestinian casualties. Victims of [PET_BOUNDARY]collateral damage[PET_BOUNDARY] are often re-cast as martyrs to the cause. What is the cause, by the way? ",1,death,collateral damage,sometimes_euph,Victims of collateral damage are often re-cast as martyrs to the cause,
2546,2546,2546,"A Pew Research Center poll conducted in April found that 49% of African-Americans oppose legalized same-sex marriage, compared with 39% who support it. But that shows a softening on the position in recent years; In 2008, only 26% of blacks were in favor of [PET_BOUNDARY]same sex[PET_BOUNDARY] marriage, according to the same Pew poll.",1,,same sex,sometimes_euph,,"A Pew Research Center poll conducted in April found that 49% of African-Americans oppose legalized same-sex marriage , compared with 39% who support it . But that shows a softening on the position in recent years ; In 2008 , only 26% of blacks were in favor of same sex marriage , according to the same Pew poll ."
1016,1016,1016,The Obama administration is engaging in a level of corruption never before seen in the history of our nation. Telling companies to igonore the law and the WARN act to prevent [PET_BOUNDARY]lay off[PET_BOUNDARY] notices going to employee just before the election? If this isn't criminal behavior it should be!,1,employment/finances,lay off,sometimes_euph,Telling companies to igonore the law and the WARN act to prevent lay off notices going to employee just before the election,
1908,1908,1908,"But Benjamin, nobody is suggesting making one whole side of the street disabled parking (let alone ""all"" of it). It seems to me that the burden should be on the people who are seeking to make one whole side of the street less accessible to people with mobility issues to prove why the [PET_BOUNDARY]able-bodied[PET_BOUNDARY] can not be accommodated without further limiting those who already have a tough enough time getting around in this town.",1,,able-bodied,sometimes_euph,,"But Benjamin , nobody is suggesting making one whole side of the street disabled parking ( let alone "" all "" of it ) . It seems to me that the burden should be on the people who are seeking to make one whole side of the street less accessible to people with mobility issues to prove why the able-bodied can not be accommodated without further limiting those who already have a tough enough time getting around in this town ."
