,Unnamed: 0.1,Unnamed: 0,sentence,score,label
2086,419,419,Seems to be down again. I assume this is nothing I can resurrect on my own when you have intermittent Internet access like this?,-0.5238066968,False
1750,1408,1408,"My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard. Any thoughts on this article's organization?",-0.8539415722,False
1987,1365,1365,It's on the talkpage - you are deleting like crazy. I can ask for a Cabral if you like?,-1.168044459,False
1790,3611,3611,I'm confused. Why did I get a user warning relating to this article?,-0.4547933597999999,False
1850,541,541,Take a look at the most recent post to <url>. Can you make a stub out of it?,-0.06489592993,False
1826,1098,1098,Hi. What was wrong with the Autamata page?,-0.263379305,False
1702,465,465,That is weird. What happens if you create Usor:Rolandus?,-0.1678383776,False
1858,1546,1546,"I don't get it, Tintor2. Why do you think Sephiroth is not <url>?",-0.3503903102,False
2020,3634,3634,"Instead of another 3O, why don't you put in a <url>. And no, it's not a threat - it's an observation - why don't you <url>?",-1.2757935740000002,False
1530,66,66,"Re: <url> and <url>, if you think they are better off as redirects to the suburb/town rather than substubs on the lakes with a <nowiki><person></nowiki> tagline, you only need to overwrite the article with a redirect (or revert to a previous version that was a redirect), leaving the substub in the article history. How come you speedied them before redirecting?",-1.189138415,False
1786,1220,1220,"I note you also removed the statement that ""Hurrell had been involved in previous altercations"". Why?",-0.05824343876,False
2045,2388,2388,"Dude, what's going on? Why are you leaving?",-0.8203538801000001,False
1747,447,447,"""The"" house arrest? Shouldn't it either be ""her"" house arrest or just simply ""house arrest""?",-0.532699692,False
2092,3538,3538,I found an autoblock and cleared it. Can you edit now?,-0.0288174975699999,False
1553,1921,1921,"Then, I am curious. Why did you create the redirect in the first place?",-0.6047492422,False
1239,2365,2365,You asked for help? What help do you need?,-0.2122899473999999,False
1882,1046,1046,"Without participating in talk page discussion, you have deleted reliable sources, and rewritten a sentence so that it is supported by no sources at all except your personal opinion.<url> Am I missing something here?",-1.351418196,False
1272,2435,2435,"So ''Junanci'' means ""Greeks""? In which language?",-0.1644703375,False
1493,3143,3143,And wasting our time as well. I can only repeat: why don't you do constructive work by adding contents about your beloved Makedonia?,-1.556198597,False
1807,501,501,Personal attacks and refusing to answer questions. What are you hiding?,-1.408265604,False
2073,3084,3084,Please answer Bishonen question to you. When were you invited to comment on UC related subjects?,-0.8723692364,False
1990,861,861,"I'm not sure how I feel about you adding coordinates to locations all over the place, but rather than get into that, let's start with something easy: ""<url>"" does not equal ""<url>"". Do you need me to explain why, or was that just a typo?",-1.01194834,False
2036,507,507,"Hahaha, maybe you should. What's happening?",-0.3095059753999999,False
1511,2327,2327,When would any WP policy e.g. <url> require a change in citation style?,-0.2318660983,False
1620,369,369,LOL what did he say in the press???,-0.3796926247,False
1854,3553,3553,A talk page is like your office desk. How does the typical office desk of a professor look like?,-0.2685691059,False
1988,3206,3206,"Hello Theraic, I did not start talking about your IP address I have no idea how people do that and did think it is NOT necessary anyway your obviously have a good point of view. I think you must have mixed up my words with those of HeartofDog?",-0.3211778755,False
1802,1022,1022,"You won't even let the ink on your report dry and you're already at it again. Care to explain finally what about the DAB needs ""cleaning""?",-2.12232803,False
1257,3823,3823,"ED, eh? Have they tried Viagra?",-0.9336417939,False
1259,3764,3764,"Bingo! Since you've seen the light, now will you stop trying to craft PR statements?",-1.244392457,False
1771,1947,1947,"For example, take a look at <url> and <url>. What supports this?",-0.2313111889999999,False
1145,2202,2202,"Damn it! Should we just revert back to the beginning of the day, since what I wrote was based on analyzing the satellite data?",-0.7040348924,False
2105,2480,2480,What you really need to do if you want an article on 'Do Anything Nice' is to establish its notability. Can you find multiple non-trivial mentions in reliable sources that refer to it?,-0.1497300711999999,False
1322,1770,1770,"Reading your help desk comment, I'm totally confused now. Was it 2005 or 2006?",-0.644506239,False
2142,1252,1252,I merged the two articles into <url>. What about the other related articles?,-0.03731897127,False
1795,721,721,He has been indef blocked once again. I wonder how long it will take him to come back this time?,-1.154873422,False
2005,3069,3069,"I'm getting a little nervous that the FAC's not attracting much attention. You know FAC much better than I do, should I be worried yet?",-0.0105167651799999,False
1957,1295,1295,I don't understand what you mean. Are you saying I cannot link from within a ref tag?,-0.08951309997,False
1543,1161,1161,Noooo! Can I ask why you think you've lost the enthusiasm?,-0.1636917223,False
2087,1441,1441,"Hi, what I'm trying to establish is a reference for the assertion that Swails ""may have been the first <url> commissioned as a officer in the <url> during the <url>"". Does your source say that specifically?",-0.00180771351,False
1331,1938,1938,"I just checked several of the most important Russian writers and painters and was shocked to see that some very important ones (and also well-known in the Western world) are as yet not in scope of the Biographies Project (think <url>, <url>, <url>, <url>, <url> and <url>). Which raises the question, how many more important persons are not in scope?",-0.1047369993,False
2049,1477,1477,You said other sources supported the info in the infobox yet you did not indicate what sources. And why can't we use a primary source for his birth date?,-0.9444214065,False
1926,627,627,"However, as you can see, I provided citation for my edit. Will you revert THAT and accuse me of vandalizing?",-1.159614472,False
1216,2229,2229,Hmm. Over?,-0.9228609623,False
1254,3211,3211,"I very much disagree that the article that was deleted was advertising; I have never bought anything from his store as a matter of fact, but I do know that his is one of the most used online Judaica shops out there. What can I do to make the article acceptable?",-0.4006644619,False
1112,2715,2715,"""* <url>: 87/88 Quarterfinal (winfall viktory in the second round against former leader of the <url> <url>)""? Is there a misetake?",-0.2892204697,False
1316,3524,3524,Picking up your challenge. You a big fan of skittles or something?,-0.7626945203000001,False
2181,1848,1848,Howdy Resolute. Is <url> for real?,-1.014498623,False
2091,3218,3218,I think I do mark my pages patrolled. Doesn't Twinkle do it automatically?,-0.2742793241,False
2046,1462,1462,These events are fictional. What real-world information can there be about them?,-0.4326560702,False
