,Unnamed: 0,label,expression,dataset,position,id,context,text
880,151,0,lent,TroFi_ORIGSPLIT,[124 128],TroFi.o.2144,"James D. Harper Jr . , a big Chicago investor and former real estate lending chief at Continental Illinois Corp . , said he lent hundreds of millions of dollars to Mr. Zell over the years , it was always repaid , and that Mr. Zell nearly always made out well .","James D. Harper Jr . , a big Chicago investor and former real estate lending chief at Continental Illinois Corp . , said he lentlent"
881,1157,0,melt,TroFi_ORIGSPLIT,[139 143],TroFi.o.2171,"Thanks to a new formula and colder dispensing equipment , Twistee Treat Corp. says its cones can be held for 12 minutes before starting to melt , twice as long as other brands .","Thanks to a new formula and colder dispensing equipment , Twistee Treat Corp. says its cones can be held for 12 minutes before starting to meltmelt"
882,9,0,cooling,TroFi_ORIGSPLIT,[ 99 106],TroFi.o.344,"The revolutionary gallium arsenide circuits used in a forthcoming model , the Cray-3 , experienced cooling problems that resulted in millions of dollars of added costs .","The revolutionary gallium arsenide circuits used in a forthcoming model , the Cray-3 , experienced coolingcooling"
883,44,0,killed,TroFi_ORIGSPLIT,[153 159],TroFi.o.1930,"The federal government and Morton Thiokol Inc. bought annuities totaling $ 7.7 million to settle legal claims by the survivors of four of the astronauts killed in the Challenger disaster , documents showed .",The federal government and Morton Thiokol Inc. bought annuities totaling $ 7.7 million to settle legal claims by the survivors of four of the astronauts killedkilled
884,1360,0,drowning,TroFi_ORIGSPLIT,[166 174],TroFi.o.829,"As one breasts the current of this sometimes creamy , sometimes awkward self-regarding style -LRB- it 's obviously catching -RRB- , one inevitably thinks of death by drowning .","As one breasts the current of this sometimes creamy , sometimes awkward self-regarding style -LRB- it 's obviously catching -RRB- , one inevitably thinks of death by drowningdrowning"
885,883,0,fix,TroFi_ORIGSPLIT,[113 116],TroFi.o.1314,"The U.S. sales arm of Honda Motor Co. of Japan said it is recalling approximately 66 , 000 Honda Prelude cars to fix a defect that could cause smoke or fire under the hood .","The U.S. sales arm of Honda Motor Co. of Japan said it is recalling approximately 66 , 000 Honda Prelude cars to fixfix"
886,72,0,die,TroFi_ORIGSPLIT,[66 69],TroFi.o.552,One of St. Bonaventure 's books ends with the sentence: `` Let us die then and enter into that darkness . ''/'',One of St. Bonaventure 's books ends with the sentence: `` Let us diedie
887,1247,0,dancing,TroFi_ORIGSPLIT,[142 149],TroFi.o.410,"This three-part `` Nature '' miniseries presents the history of the area and its amazingly rich flora and fauna , including bat-eared foxes , dancing ostriches , shrimp-eating flamingos and leaping bush babies .","This three-part `` Nature '' miniseries presents the history of the area and its amazingly rich flora and fauna , including bat-eared foxes , dancingdancing"
888,1816,0,die,TroFi_ORIGSPLIT,[46 49],TroFi.o.520,A motorcycle rider is 10 times more likely to die in an accident than an automobile driver. -RRB-/-RRB-,A motorcycle rider is 10 times more likely to diedie
889,321,0,flew,TroFi_ORIGSPLIT,[44 48],TroFi.o.1376,"Although it never saw combat , the Fortress flew photo mapping missions in Europe .","Although it never saw combat , the Fortress flewflew"
890,1707,0,lending,TroFi_ORIGSPLIT,[53 60],TroFi.o.2115,"He said banks soon may lower their prime , or base , lending rates , now 8 3 4 % .","He said banks soon may lower their prime , or base , lendinglending"
891,1648,0,fixed,TroFi_ORIGSPLIT,[70 75],TroFi.o.1343,Mr. Schlachter was drawn to Maaco after talking with a franchisee who fixed a friend 's car .,Mr. Schlachter was drawn to Maaco after talking with a franchisee who fixedfixed
892,1035,0,drink,TroFi_ORIGSPLIT,[33 38],TroFi.o.765,"If we hesitate to let teen-agers drink until they 're 21 , why entrust them with shaping the fate of the Republic at 18 ?",If we hesitate to let teen-agers drinkdrink
893,396,0,raining,TroFi_ORIGSPLIT,[27 34],TroFi.o.2689,"For one thing , it started raining again in mid-July .","For one thing , it started rainingraining"
894,1692,0,pours,TroFi_ORIGSPLIT,[49 54],TroFi.o.2574,"As each diver plunges into a cage , Mr. Roessler pours a smelly dipper of chum on top of him: the initiation rite .","As each diver plunges into a cage , Mr. Roessler pourspours"
895,844,0,grabbed,TroFi_ORIGSPLIT,[31 38],TroFi.o.1731,"He says it was the Koreans who grabbed the knife , wielded the fabric softener like a club , and , what 's more , beat up Ms. Clark 's 67-year-old mother , Ivy King , who was standing nearby , for no good reason except that she is black .",He says it was the Koreans who grabbedgrabbed
896,1166,0,fixing,TroFi_ORIGSPLIT,[141 147],TroFi.o.1365,"But , according to the EC Commission , the GATT panel agreed with the EC 's contention that Japan 's monitoring has the effect of improperly fixing prices paid by third-country users .","But , according to the EC Commission , the GATT panel agreed with the EC 's contention that Japan 's monitoring has the effect of improperly fixingfixing"
897,890,0,melts,TroFi_ORIGSPLIT,[77 82],TroFi.o.2212,"Engineers at General Binding , in Northbrook , Ill . , devised a method that melts the adhesive by sending a low-voltage current into the cover itself , resulting in a smaller and less expensive unit .","Engineers at General Binding , in Northbrook , Ill . , devised a method that meltsmelts"
898,1877,0,riding,TroFi_ORIGSPLIT,[16 22],TroFi.o.2805,Miss Walker was riding in the Jeep at the time of the accident .,Miss Walker was ridingriding
899,1511,0,filled,TroFi_ORIGSPLIT,[41 47],TroFi.o.1225,"Its load factor , or percentage of seats filled , rose to 47.4 % from 41.8 % .","Its load factor , or percentage of seats filledfilled"
900,1433,0,plowed,TroFi_ORIGSPLIT,[113 119],TroFi.o.2460,But sometimes there is a loosening of former rigidities: The communists once declared golf a capitalist evil and plowed up courses to plant crops .,But sometimes there is a loosening of former rigidities: The communists once declared golf a capitalist evil and plowedplowed
901,1079,0,filled,TroFi_ORIGSPLIT,[39 45],TroFi.o.1228,"Leasing defers more of the profit from filled orders to the future , he said .",Leasing defers more of the profit from filledfilled
902,511,0,slept,TroFi_ORIGSPLIT,[101 106],TroFi.o.3014,"Since the spots ran last year , there have been a flood of requests for the `` room where Tom Bodett slept . ''/''","Since the spots ran last year , there have been a flood of requests for the `` room where Tom Bodett sleptslept"
903,24,0,touch,TroFi_ORIGSPLIT,[73 78],TroFi.o.3629,"The teams can get as close to the carcasses as they want to , but ca n't touch .","The teams can get as close to the carcasses as they want to , but ca n't touchtouch"
904,95,0,dragging,TroFi_ORIGSPLIT,[81 89],TroFi.o.724,"Some already haul in well over $ 1 , 000 worth a week -- better than they can do dragging for scallops or mussels these days .","Some already haul in well over $ 1 , 000 worth a week -- better than they can do draggingdragging"
905,191,0,flown,TroFi_ORIGSPLIT,[49 54],TroFi.o.1595,A revenue passenger mile is one paying passenger flown one mile .,A revenue passenger mile is one paying passenger flownflown
906,678,0,drink,TroFi_ORIGSPLIT,[26 31],TroFi.o.773,Others say they still can drink wine even after their livers are too far gone to handle spirits .,Others say they still can drinkdrink
907,1312,0,flew,TroFi_ORIGSPLIT,[17 21],TroFi.o.1389,Mr. Paulson also flew over China .,Mr. Paulson also flewflew
908,602,0,lent,TroFi_ORIGSPLIT,[32 36],TroFi.o.2146,"Mellon 's mortgage unit , which lent primarily in depressed Southwestern states , is responsible for a large amount of Mellon 's nonperforming domestic assets .","Mellon 's mortgage unit , which lentlent"
909,229,0,fly,TroFi_ORIGSPLIT,[77 80],TroFi.o.1652,"Perhaps hoping to keep the newcomers out , Pan Am and British Air applied to fly on each other 's German routes .","Perhaps hoping to keep the newcomers out , Pan Am and British Air applied to flyfly"
910,1633,0,drink,TroFi_ORIGSPLIT,[91 96],TroFi.o.762,Coke is even directly attacking coffee 's breakfast appeal with radio ads urging people to drink something cold to come `` alive in the morning . ''/'',Coke is even directly attacking coffee 's breakfast appeal with radio ads urging people to drinkdrink
911,0,0,lend,TroFi_ORIGSPLIT,[ 97 101],TroFi.o.2087,"The U.S. Export-Import Bank could assist the Polish transaction , but it 's legally forbidden to lend funds to Romania .","The U.S. Export-Import Bank could assist the Polish transaction , but it 's legally forbidden to lendlend"
912,1678,0,miss,TroFi_ORIGSPLIT,[54 58],TroFi.o.2225,"If such eccentric beguilement appeals to you , do n't miss this book .","If such eccentric beguilement appeals to you , do n't missmiss"
913,6,0,lent,TroFi_ORIGSPLIT,[34 38],TroFi.o.2150,"Mr. Parkin says that in 1982 , he lent $ 13 , 000 to Mr. Cohen , the Air Force official responsible for tactical air systems and a close friend of Mr. Galvin .","Mr. Parkin says that in 1982 , he lentlent"
914,1406,0,sleeping,TroFi_ORIGSPLIT,[83 91],TroFi.o.2996,"One broker , whose business failed after the crash , began abusing drugs -- mainly sleeping pills -- and contemplated divorce and suicide , says Mari Terzaghi , a clinical psychologist who treats many Wall Street professionals .","One broker , whose business failed after the crash , began abusing drugs -- mainly sleepingsleeping"
915,1663,0,flying,TroFi_ORIGSPLIT,[59 65],TroFi.o.1674,But the resolution probably rests more on politics than on flying skill and commercial expertise .,But the resolution probably rests more on politics than on flyingflying
916,719,0,filled,TroFi_ORIGSPLIT,[38 44],TroFi.o.1235,"Passenger loads , the number of seats filled per plane , increased to 58.8 % from 56.1 % .","Passenger loads , the number of seats filledfilled"
917,1668,0,danced,TroFi_ORIGSPLIT,[175 181],TroFi.o.377,"In company with Susan Jaffe , Christine Dunham and Leslie Browne , Mikhail Baryshnikov , formerly of Leningrad 's Kirov Ballet , and now director of American Ballet Theatre , danced the revised version of Balanchine 's sublime `` Apollo '' with a blend of spontaneity and concentration that charged the entire evening with wonder .","In company with Susan Jaffe , Christine Dunham and Leslie Browne , Mikhail Baryshnikov , formerly of Leningrad 's Kirov Ballet , and now director of American Ballet Theatre , danceddanced"
918,955,0,withered,TroFi_ORIGSPLIT,[21 29],TroFi.o.3724,"The drought that has withered crops in many states is tragic for farmers , but is unlikely to cause acute problems for the nation 's economy .",The drought that has witheredwithered
919,1740,0,die,TroFi_ORIGSPLIT,[68 71],TroFi.o.529,"But thanks to glasnost , people here know that about a dozen people die from mishaps in the factory every year .","But thanks to glasnost , people here know that about a dozen people diedie"
920,1141,0,stuck,TroFi_ORIGSPLIT,[86 91],TroFi.o.3414,Or marvelously grisly -LRB- like Trotsky careening around with his assassin 's pickax stuck in his head ; or the male hustler brutally bludgeoning Latin heartthrob Ramon Novarro -RRB- .,Or marvelously grisly -LRB- like Trotsky careening around with his assassin 's pickax stuckstuck
921,1547,0,kill,TroFi_ORIGSPLIT,[62 66],TroFi.o.1873,"`` But we found that at the end of three weeks , they want to kill you . ''/''","`` But we found that at the end of three weeks , they want to killkill"
922,471,0,attacked,TroFi_ORIGSPLIT,[ 97 105],TroFi.o.166,"Here in Masaya , supporters of a group known as the Mothers of Political Prisoners were brutally attacked by turbas in a well-documented incident in March .","Here in Masaya , supporters of a group known as the Mothers of Political Prisoners were brutally attackedattacked"
923,1245,0,flying,TroFi_ORIGSPLIT,[44 50],TroFi.o.1684,"In ground tests , parts keep fracturing and flying apart .","In ground tests , parts keep fracturing and flyingflying"
